block_number,block_time,tx_hash,tx_index,from_addr,to_addr,mev_bot_label,base_fees,priority_fees,cb_transfer,mev_value,volume,token_bought_amount,token_sold_amount,token_bought_contract,token_sold_contract,token_bought_symbol,token_sold_symbol,pair,multi_trade,builder_label
17867851,2023-08-08 04:34:23.000 UTC,0x4717ec0c182914f79dc1b535759405919452c6e63c89300d74099926cee5ec54,2,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,0xd7f3fbe8c72a961a5515203eada59750437fa762,,0.00282309103610526,0,0.005884899815338416,0.005884899815338416,145908.0698569634,79.73772159300675,145886.316892,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,beaverbuild
17872611,2023-08-08 20:34:11.000 UTC,0xe5b64007be11ca52d94cf04fd55518fd8a5aeafdee53b180e9b96b31d686bc94,0,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,0xd7f3fbe8c72a961a5515203eada59750437fa762,,0.003852114754829154,0,0.01350867817515458,0.01350867817515458,359551.2924018037,193.23130835844196,359945.174889,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,rsync-builder
17872660,2023-08-08 20:43:59.000 UTC,0x02d9b70a1ed6143fa586b501a712ff8c25ef1decdadf989b903ed47d0d449407,2,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,0xd7f3fbe8c72a961a5515203eada59750437fa762,,0.0028770112910272796,0,0.005867854456193678,0.005867854456193678,256793.81324508172,256688.570931,137.91726608959365,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,ETH,USDC-WETH,0,builder0x69
17868582,2023-08-08 07:01:59.000 UTC,0x94d6b111dc17402d4e4754ac82e9558835756425c62fd33b5a32363b4cb32832,0,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,0xd7f3fbe8c72a961a5515203eada59750437fa762,,0.002349828821181096,0,0.002921517047755877,0.002921517047755877,153167.8081252696,153119.575459,83.63256609102933,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,ETH,USDC-WETH,0,rsync-builder
17872719,2023-08-08 20:55:47.000 UTC,0x9f58ac22d4f8feae81e70de3bfc736c8838867afa254a59b6102ddfc9aa05bec,7,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,0xd7f3fbe8c72a961a5515203eada59750437fa762,,0.003364308025943042,0,0.010094460518272863,0.010094460518272863,256702.96931008992,137.81229898002357,256688.570762,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,builder0x69
17870758,2023-08-08 14:19:47.000 UTC,0xa93ec2947e8aee795111518ad70ce1c7e9afb7febbc934582c8f597c5dcfe0bc,1,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,0xd7f3fbe8c72a961a5515203eada59750437fa762,,0.00590877322472866,0,0.001609285633444118,0.001609285633444118,136089.28065426135,74.12714305010722,136130.694518,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,builder0x69
17871438,2023-08-08 16:37:23.000 UTC,0xfa4843370e48a0414dc3171cb30c4c14afccd440bac18e23832ff8c975285b29,3,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,0xd7f3fbe8c72a961a5515203eada59750437fa762,,0.00443831313068934,0,0.00538231778406993,0.00538231778406993,150305.94214841313,150300.982216,81.37560404220814,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,ETH,USDC-WETH,0,Flashbots
17870763,2023-08-08 14:20:47.000 UTC,0x29daf175a58b041a93a6617d19d347608b02400e48e111f4505c73ab819a289d,11,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,0xd7f3fbe8c72a961a5515203eada59750437fa762,,0.004504086384829616,0,0.001189280856638819,0.001189280856638819,128018.3913399428,69.73097045026815,128078.262732,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,rsync-builder
17873285,2023-08-08 22:50:23.000 UTC,0x7a6da664b293394fd480a834d21285056fa2b904fbbc91ed027a6a016a516a22,6,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,0xd7f3fbe8c72a961a5515203eada59750437fa762,,0.006219686237830387,0,0.001063222250700932,0.001063222250700932,124817.38801334238,67.16498222277716,124704.960279,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,beaverbuild
17872309,2023-08-08 19:33:23.000 UTC,0x4e6fe976ae593367333dc25da0bff4fae87fafdf4f8e6eadd47e10da83f480a9,11,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,0xd7f3fbe8c72a961a5515203eada59750437fa762,,0.002932635899952672,0,0.04206958004206456,0.04206958004206456,333018.3842145819,333092.330712,179.1295724596023,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,ETH,USDC-WETH,0,rsync-builder
17872035,2023-08-08 18:37:47.000 UTC,0x8512e5b5ad4b1b26284f907d6fd30742cbd9b7bfd3fef0452e6f41a25c1877f2,6,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,0xd7f3fbe8c72a961a5515203eada59750437fa762,,0.006542063511824997,0,0.07161213161262978,0.07161213161262978,239781.81072100752,128.5121424358101,239344.30439,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,builder0x69
17866720,2023-08-08 00:46:35.000 UTC,0x0bb7b76f2d4a4d0c85505876725b9c6aaeb097ea8048f86d16564924a7ddb435,13,0x3158de883bbc058734aba1b877ffd3c755938903,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.00272777745424019,0.000204422,0.006610777088289816,0.0068151990882898165,14986.0326,23097.45357466584,8.195,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BNT,ETH,BNT-WETH,0,builder0x69
17868512,2023-08-08 06:47:59.000 UTC,0x36f8e2d28179338fcf67042237913b12fb815c572183ef3d2733bcb42ab726a5,0,0x0cac3d1a887206e0f6169222c4504301a8b4b993,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.001560437589392808,0,0.003203448383661718,0.003203448383661718,27632.335682030418,27597.92107445058,15.046614719376752,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DAI,ETH,DAI-WETH,0,beaverbuild
17869574,2023-08-08 10:21:23.000 UTC,0xd16ecd4792af090f1b2a4179e41324cf96172c7c1cc298cd5ea861ea19c3b1d8,3,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.00177498914214121,0,0.008632822598635025,0.008632822598635025,1347.4816870758232,0.7362845332115683,24.413738362014975,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc00e94cb662c3520282e6f5717214004a7f26888,ETH,COMP,COMP-WETH,0,beaverbuild
17871503,2023-08-08 16:50:23.000 UTC,0x5748c5fd2b7d8e205408545a329f2af9b17176bf73ee4230da0cf9ff1c2dd33a,4,0x1c8f6a5f009e051cab9c3851ca2da2c936b2775a,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.003692486298527358,0,0.001629939926396114,0.001629939926396114,21774.501987804535,11.764849978012078,21787.91685565909,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,ETH,DAI,DAI-WETH,0,beaverbuild
17870940,2023-08-08 14:56:47.000 UTC,0x8f8b442a4303b6f45f99a32ad9bef7287756f5b06a11ac700d2331cff3dd3d79,0,0xc1e2a676c2cf7c8120e927396642324b4a3c0e75,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.002540259209220838,0.04632374774803688,0,0.04632374774803688,14823.068285803682,60423.3870967742,8.057416662573752,0x949d48eca67b17269629c7194f4b727d4ef9e5d6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MC,ETH,MC-WETH,0,rsync-builder
17871504,2023-08-08 16:50:35.000 UTC,0x9edf5bbdbbf9096e9fa336cd955cd8721be75625148824d1a308731528838169,1,0x0809616c35784db5f758e0338e9d9b25a2fd1932,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.003753923502976208,0.024501823360063277,0,0.024501823360063277,39807.1881965149,33451418652.53353,58060.99940670702,0x6982508145454ce325ddbe47a25d4ec3d2311933,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,PEPE,MATIC,MATIC-PEPE,0,builder0x69
17868892,2023-08-08 08:04:35.000 UTC,0x836a744e7dbaaa8589e0d58eada0d190296606c4a5520e942a375929ea83df18,0,0x1c8f6a5f009e051cab9c3851ca2da2c936b2775a,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.002038868729657216,0,0.005119383888314595,0.005119383888314595,18761.985236563967,28002.31132880477,10.249146579279886,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MATIC,ETH,MATIC-WETH,0,beaverbuild
17873024,2023-08-08 21:57:23.000 UTC,0x3be325a8bda357bb236c70195829eb761553d69a37af26b4d10b394fe9b06e5c,1,0xfa1d4ce9f0423bf353795ba85b47c3bb46e9a69f,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.003395166334415712,0,0.004028964985868535,0.004028964985868535,32624.645485318695,32624.808609361742,17.52541698356519,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DAI,ETH,DAI-WETH,0,beaverbuild
17872200,2023-08-08 19:11:23.000 UTC,0xc95819b8350485bbea3eaa135b04fed2d60822dd3407f89a251e9c075cfc40bf,4,0x0cac3d1a887206e0f6169222c4504301a8b4b993,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.003333310501462074,0,0.001178783241073475,0.001178783241073475,3364.0221125601784,1.808779357554281,357223364.1186697,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,ETH,SHIB,SHIB-WETH,0,beaverbuild
17870442,2023-08-08 13:16:11.000 UTC,0x68271e10c6e249eb48e3020e2339849e10fed1d87c9e8618831327aaca2fe85a,2,0x042523db4f3effc33d2742022b2490258494f8b3,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.0034487232122055998,0,0.003222813079488505,0.003222813079488505,25591.1773215816,0.86713716,25645.979787,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,WBTC,USDT,USDT-WBTC,0,beaverbuild
17869311,2023-08-08 09:28:35.000 UTC,0xee0507ddd77512e33b69a597399f6e03c94755637f3e4c79a041ef47ad6fbf58,6,0x93f635372008b7c5d770aaa6ff313454c8dc498c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.0034148990839160333,0,0.001401510440410639,0.001401510440410639,4836.363611381744,2.6432838591347907,777.5413036966181,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,ETH,FXS,FXS-WETH,0,beaverbuild
17870057,2023-08-08 11:58:59.000 UTC,0xf45e1646ca29b1a9c417ec6945a4c2af898aaa4b06252db5c76e93608acdfd87,0,0x93f635372008b7c5d770aaa6ff313454c8dc498c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.002259530014760425,0,0.001672784356909511,0.001672784356909511,46255.465625226905,25.221770291025877,46371.344159,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH,USDT,USDT-WETH,0,beaverbuild
17872764,2023-08-08 21:05:11.000 UTC,0xa31e9d646f8ce2764bb7093b5ec4138d433cee72d13a90d2ee31e62b6b8d545b,7,0x1c8f6a5f009e051cab9c3851ca2da2c936b2775a,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.0042233731211656885,0,0.000379046314604506,0.000379046314604506,109680.99479745922,58.90936740542212,109787.424135,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,beaverbuild
17873082,2023-08-08 22:09:11.000 UTC,0x60356d3cee3fdc933d2a27e1eff29e31d68173ddc4e673c7dcf4a371784c702b,0,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.003512559375557732,0,0.009544437225799849,0.009544437225799849,88927.43819751797,89111.989127,47.930016863356144,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,ETH,USDT-WETH,0,beaverbuild
17870256,2023-08-08 12:38:59.000 UTC,0xe26cdc61abd157e6938ec6d14ab9785a1fc8d179cfba653724a32debe8953ee9,6,0xeca2e2d894d19778939bd4dfc34d2a3c45e96456,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.00374208988574574,0,0.000085414769138125,0.000085414769138125,9766.6008022882,0.33247799,9795.595703,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,WBTC,USDT,USDT-WBTC,0,beaverbuild
17871700,2023-08-08 17:30:11.000 UTC,0x485c0c9f0ec37a6b63b3b30282bb76d8398e7159072f9b10f7a09acc4eed6e37,6,0x5d3a10e4cd115311ed3599be26a60abf279871f2,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,Galio,0.0037615388234443436,0.005250351548590967,0,0.005250351548590967,111572.44695049003,111845.798081,60.34790522235206,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,ETH,USDT-WETH,0,rsync-builder
17870170,2023-08-08 12:21:47.000 UTC,0x7c281391a23d2308a71f9d3b19efeaf0647b0fde89836d6aec7e13c2176c1796,8,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.002114691775903445,0,0.001655074884197334,0.001655074884197334,14676.153448995998,0.50017052,8.000062983864622,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WBTC,ETH,WBTC-WETH,0,beaverbuild
17868345,2023-08-08 06:14:23.000 UTC,0x13f5c2a6693be41cffe71f8a212c15c7fb1aac5c034435d561e80dadf7d0fa68,11,0xe6fa3087027d63b042bc9b64ce34bd7f8bb54540,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.004321964870861313,0.000269067,0.002282614956071442,0.002551681956071442,20009.432197761987,10.909138201474214,305.394,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,ETH,AAVE,AAVE-WETH,0,Flashbots
17870333,2023-08-08 12:54:23.000 UTC,0xecfe0c9b5803f08fe89d9f29687e0f614f65786cff1f51746feda71c0cb555d0,19,0x96b5ea9acf9c45fc9898291911fee702f5ca261e,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.0033840856037809803,0.000433755,0.000381850042509768,0.000815605042509768,4992.982688604271,194.4757800223319,2.71163224676008,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,RPL,ETH,RPL-WETH,0,Flashbots
17869827,2023-08-08 11:12:11.000 UTC,0x1a5498005a4b77ced028ef749ba918d383eb9382cfee4a8313aff18c79c096d5,15,0x24f7ef98522dd61d529464f67bb3ffe96ea8afc2,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,Galio,0.0030549865563111183,0.006731780066437999,0,0.006731780066437999,226848.31248744464,226559.222919,123.70190387691764,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,ETH,USDC-WETH,0,beaverbuild
17870895,2023-08-08 14:47:47.000 UTC,0x2cafa6291bff22139a4f7fbc73e83ec2c0a405af3f6df7dfaf81be723b72c5eb,8,0x065e3dbafcb2c26a978720f9eb4bce6ad9d644a1,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.00646034677148952,0,0.000871837107001754,0.000871837107001754,9782.657197497,0.3325221,9795.595703,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WBTC,USDC,USDC-WBTC,0,beaverbuild
17871810,2023-08-08 17:52:11.000 UTC,0x10251b3cdb4a1a480bb9ab2adb66e42fd44afaef8bfc8e3ba70478c6394c0e02,7,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.00884968265101079,0,0.001400486387697251,0.001400486387697251,8255.615501842303,3975.304186297677,4.457603549533379,0x92d6c1e31e14520e676a687f0a93788b716beff5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DYDX,ETH,DYDX-WETH,0,beaverbuild
17872449,2023-08-08 20:01:47.000 UTC,0x5fd84b6f259e0299607c0c2df7436a1c428a662ec1a5e47c45dd1c47aa22187f,2,0x065e3dbafcb2c26a978720f9eb4bce6ad9d644a1,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.0035588926066620736,0,0.001477209844412734,0.001477209844412734,52474.575979811874,52488.905451,28.229560462604947,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,ETH,USDT-WETH,0,beaverbuild
17871296,2023-08-08 16:08:35.000 UTC,0x52a4a2bdac10519d089b54cca759d02ff18af2670a3e415084149d45194d419d,1,0xaecb08eedd0db966bb62b21f34594dbabcc3674b,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.002890358568525206,0.002639925156696908,0,0.002639925156696908,1979.1943627841822,5371.774193548386,1.0734846384649332,0x25f8087ead173b73d6e8b84329989a8eea16cf73,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,YGG,ETH,WETH-YGG,0,beaverbuild
17867851,2023-08-08 04:34:23.000 UTC,0x74077de58502da802ff14c22cf93ff9a9d27ba28211bb77c045c66b128d9e393,12,0xfa1d4ce9f0423bf353795ba85b47c3bb46e9a69f,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.0025500292269141148,0,0.000730463320625014,0.000730463320625014,4167.165510034471,76.67152066345466,2.2773262890589234,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,COMP,ETH,COMP-WETH,0,beaverbuild
17871790,2023-08-08 17:48:11.000 UTC,0xadb56e62f88d0f56c5e32d904eefc309f86bacaaee584fd84da6b039fa5c7bdc,10,0x93f635372008b7c5d770aaa6ff313454c8dc498c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.00426476709730452,0,0.001141785925910302,0.001141785925910302,55371.189974508976,55474.372307,29.948378603562208,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,ETH,USDT-WETH,0,beaverbuild
17866743,2023-08-08 00:51:11.000 UTC,0xac529480e3b685e91da95564f6b6fedc7eedba0d807762df5fae1e03c9e1f84f,1,0x0cac3d1a887206e0f6169222c4504301a8b4b993,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.001952986605165855,0,0.002640194093788832,0.002640194093788832,59364.12151467787,32.462293920128324,59441.571483,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH,USDT,USDT-WETH,0,beaverbuild
17873059,2023-08-08 22:04:23.000 UTC,0x93fdb90464be40f9716f640cc856a117cede8c75c1caee68078a8bfe2074cff5,0,0xfa1d4ce9f0423bf353795ba85b47c3bb46e9a69f,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.003061501509689262,0,0.000923488397177405,0.000923488397177405,5970.891300741856,3.2097424529855587,5018792917.248164,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6982508145454ce325ddbe47a25d4ec3d2311933,ETH,PEPE,PEPE-WETH,0,beaverbuild
17871659,2023-08-08 17:21:59.000 UTC,0x70ee33ebd6ba2433a31be18159bda245684765d3efa2040110fc1e3cb53ea3a1,1,0x24f7ef98522dd61d529464f67bb3ffe96ea8afc2,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,Galio,0.004091833978422582,0.007510961338795956,0,0.007510961338795956,225405.82646721782,225198.643715,121.48136332300065,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,ETH,USDC-WETH,0,rsync-builder
17866836,2023-08-08 01:09:47.000 UTC,0x8565ae3a53baa672e06dc847af58ee78c4c83f4ad536e8075908522ebec64e9c,24,0x1c8f6a5f009e051cab9c3851ca2da2c936b2775a,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.0014772197109235682,0,0.000012106627051384,0.000012106627051384,282.5077328859406,0.1541551073795662,4704.278460695047,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x408e41876cccdc0f92210600ef50372656052a38,ETH,REN,REN-WETH,0,beaverbuild
17869335,2023-08-08 09:33:23.000 UTC,0x112474717474e60a59fa9439f2f962f763cd3415d92656fc168b457b98f4873e,7,0x1c8f6a5f009e051cab9c3851ca2da2c936b2775a,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.00223820464453575,0,0.001237642496137626,0.001237642496137626,1698.8661015959258,1061.0004043209835,1697.659066,0x31c8eacbffdd875c74b94b077895bd78cf1e64a3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,RAD,USDC,RAD-USDC,0,beaverbuild
17871505,2023-08-08 16:50:47.000 UTC,0xee92b82bb6970539dd7be11f0894f46f73dd562ee7079aa4841ea2cdad80119d,4,0xfb9779477e5b4834bf2bc02dd29b97b344d0f700,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.0036223681872954777,0,0.008596117957044591,0.008596117957044591,41441.450512437856,22.39098044231329,41505.434081118605,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,ETH,DAI,DAI-WETH,0,beaverbuild
17871927,2023-08-08 18:15:47.000 UTC,0xd90ab64e1e06a37bab1a7f4e7eb13c1be1ce72219b1c5d0a43a7008a3809d251,6,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.007411747850735641,0,0.011846198574360344,0.011846198574360344,52446.292488434294,28.27125749332077,52646.888509729455,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,ETH,DAI,DAI-WETH,0,beaverbuild
17866691,2023-08-08 00:40:47.000 UTC,0x9f1aca771cc0292172b1a04bbd6e1872b2e8153f33b4dcab5977896d19d9ddc4,4,0x93f635372008b7c5d770aaa6ff313454c8dc498c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.001579123106700708,0,0.002390972012297554,0.002390972012297554,13724.112221716397,1866.07720793416,7.506898710051634,0x514910771af9ca656af840dff83e8264ecf986ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LINK,ETH,LINK-WETH,0,beaverbuild
17871416,2023-08-08 16:32:47.000 UTC,0x29c6a54a665eb4e6f4e3e81f6caf74053078857912d6fcfd541f839ba0256b7c,8,0x381b7d64303a2a5251ac12ee147ffdb337da5969,0xc758d5718147c8c5bc440098d623cf8d96b95b83,Katarina,0.005889526274128072,0,0.001333512948,0.001333512948,3160.3102081315046,10897.02774945865,1.7141595249269137,0x5283d291dbcf85356a21ba090e6db59121208b44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BLUR,ETH,BLUR-WETH,0,Flashbots
17869770,2023-08-08 11:00:47.000 UTC,0x4b32ba68fb4ad0bb28babef369ae333e25e61fff918bc9b6a7934b09be2d1a14,4,0x6046945c5b5ef5933b8e73a98a6ad7bf3e031df7,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.002631967263093771,0,0.002381058398311674,0.002381058398311674,17688.9679634328,0.60507768,9.658612170035846,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WBTC,ETH,WBTC-WETH,0,beaverbuild
17870461,2023-08-08 13:19:59.000 UTC,0x2990c159ca279616d02514b2da02ba7ed608f45297298c7f4e02c79d70d94f22,3,0xfa1d4ce9f0423bf353795ba85b47c3bb46e9a69f,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.0034401962571098295,0,0.010941477649399027,0.010941477649399027,139809.3212123927,75.81357027329713,139834.311469,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,beaverbuild
17873206,2023-08-08 22:34:11.000 UTC,0xfea789bf831203d303f637a9bcf99337bb25cd13bce63d718a4fd2ae0f8035e1,5,0x5d3a10e4cd115311ed3599be26a60abf279871f2,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,Galio,0.004531918193169692,0.003032456505460564,0,0.003032456505460564,183445.93889281477,183473.276411,98.77297861230052,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,ETH,USDC-WETH,0,beaverbuild
17872336,2023-08-08 19:38:47.000 UTC,0xa2ac68470cf2378820491a23bb9e59685cd36fa19ddaf456b3eaecad14190ba9,3,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.00370647859084658,0,0.000944725775285975,0.000944725775285975,1289.77585296013,5886.75325122684,0.6939688751769552,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BAT,ETH,BAT-WETH,0,beaverbuild
17870079,2023-08-08 12:03:23.000 UTC,0xee2509ca5f0707e464a2e83d9db41c748209ceb12f218dd9b877e01c28bba2d6,4,0x24f7ef98522dd61d529464f67bb3ffe96ea8afc2,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,Galio,0.0030372665439555996,0.004359414458327059,0,0.004359414458327059,195297.44600260205,195178.777306,106.4207101646711,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,ETH,USDC-WETH,0,beaverbuild
